order_id,city,locality,raw_address,lat,lng,status
ORD000046,Indore,MG Road,"Flat 14, Ocean Apartments, MG Road, Indore",22.72764062394627,75.8683560145624,successful
ORD000047,Indore,Sudama Nagar,"145/6, White Society, Sudama Nagar, Indore",22.716056948979137,75.85985036860754,completed
ORD000048,Indore,Rajendra Nagar,"69 Fourth Road, gali mein, Rajendra Nagar, Indore",22.736036144445045,75.8814278035512,successful
ORD000049,Indore,AB Road,"Flat 112, Ocean Apartments, AB Road, Indore",22.71767096029389,75.87702566014012,delivered
ORD000050,Indore,Rajendra Nagar,"House 57, Rajendra Nagar Area, near bus stop, Rajendra Nagar, Indore",22.731763996727462,75.88216998667397,completed
ORD000051,Indore,Annapurna,"Flat 75, Ocean Apartments, near bus stop, Annapurna, Indore",22.727900667096225,75.8604898040129,successful
ORD000052,Indore,MG Road,"House 182, MG Road Area, MG Road, Indore",22.725848265291376,75.87273239928166,delivered
ORD000053,Indore,Vijay Nagar,"Shop 169, Big Market, gali mein, Vijay Nagar, Indore",22.717501535989367,75.8777055079568,delivered
ORD000054,Indore,MG Road,"50/6, Green Society, ke peeche bada ped, MG Road, Indore",22.72897039175686,75.87283256320323,successful
ORD000055,Indore,Chhatripura,"Flat 146, Park Apartments, ke samne police station, Chhatripura, Indore",22.71283326979124,75.87329475720355,delivered
ORD000056,Indore,Palasia,"House 75, Palasia Area, Palasia, Indore",22.727018179763313,75.87203600401116,completed
ORD000057,Indore,MG Road,"24/4, Blue Society, MG Road, Indore",22.721912829280427,75.86880693134242,successful
ORD000058,Indore,AB Road,"Shop 25, Central Market, AB Road, Indore",22.720949903805746,75.87230234476004,delivered
ORD000059,Indore,Rajendra Nagar,"Room 86, Park Complex, ke paas chai tapri, Rajendra Nagar, Indore",22.729947356950987,75.88702272740724,delivered
ORD000060,Indore,Palasia,"38 Second Road, Palasia, Indore",22.720352529733063,75.8710444139518,delivered
ORD000061,Indore,Annapurna,"House 165, Annapurna Area, ke peeche bada ped, Annapurna, Indore",22.730383022950146,75.86188914418578,completed
ORD000062,Indore,Vijay Nagar,"Room 51, Garden Complex, gali mein, Vijay Nagar, Indore",22.721389723718374,75.874306024919,delivered
ORD000063,Indore,Rajendra Nagar,"Shop 43, New Market, behind dukaan, Rajendra Nagar, Indore",22.729740564883798,75.88560487972401,completed
ORD000064,Indore,Palasia,"127/5, Red Society, tapri ke paas, Palasia, Indore",22.72157554888886,75.8680291235511,successful
ORD000065,Indore,AB Road,"Building 182, AB Road, ke peeche bada ped, AB Road, Indore",22.717176341696113,75.8747557404357,completed
ORD000066,Indore,Palasia,"Building 3, Palasia, behind hospital, Palasia, Indore",22.729258324860236,75.87545448156382,completed
ORD000067,Indore,Bengali Square,"Flat 71, Park Apartments, tapri ke paas, Bengali Square, Indore",22.728536119709904,75.88068886638108,completed
ORD000068,Indore,MG Road,"Flat 64, Ocean Apartments, ke samne police station, MG Road, Indore",22.729228631213047,75.86824849268437,completed
ORD000069,Indore,Vijay Nagar,"Room 158, Park Complex, Vijay Nagar, Indore",22.717803144376283,75.88208151917236,completed
ORD000070,Indore,AB Road,"33/5, Green Society, paas mandir, AB Road, Indore",22.71508517612977,75.87526453054876,delivered
ORD000071,Indore,Rajendra Nagar,"Flat 103, Sunshine Apartments, gali mein, Rajendra Nagar, Indore",22.738383541727963,75.88240988176348,successful
ORD000072,Indore,Vijay Nagar,"Flat 195, River Apartments, Vijay Nagar, Indore",22.717013176257417,75.87943855709769,delivered
ORD000073,Indore,Annapurna,"Flat 158, Ocean Apartments, ke peeche bada ped, Annapurna, Indore",22.729406469044296,75.86958587339903,successful
ORD000074,Indore,AB Road,"House 82, AB Road Area, AB Road, Indore",22.716485654211084,75.87633013282333,successful
ORD000075,Indore,MG Road,"175 Main Road, MG Road, Indore",22.73080910884052,75.86886988266582,successful
ORD000076,Indore,Rajendra Nagar,"Shop 52, Big Market, dukaan ke piche, Rajendra Nagar, Indore",22.73761462340815,75.88203687637633,successful
ORD000077,Indore,AB Road,"Building 43, AB Road, dukaan ke piche, AB Road, Indore",22.718547188538203,75.87029155859214,delivered
ORD000078,Indore,Palasia,"Flat 162, Sunshine Apartments, opposite police station, Palasia, Indore",22.726571254194376,75.87303155947957,completed
ORD000079,Indore,Palasia,"Room 188, Moonlight Complex, behind dukaan, Palasia, Indore",22.72367595925509,75.86843487270762,successful
ORD000080,Indore,Annapurna,"Building 140, Annapurna, opposite police station, Annapurna, Indore",22.72949019593701,75.86651193596906,successful
ORD000081,Indore,Bengali Square,"House 188, Bengali Square Area, behind petrol pump, Bengali Square, Indore",22.727384644576876,75.87940298588963,delivered
ORD000082,Indore,Annapurna,"Building 100, Annapurna, Annapurna, Indore",22.729123203674686,75.8698111119831,completed
ORD000083,Indore,Chhatripura,"Building 29, Chhatripura, gali mein, Chhatripura, Indore",22.711129002980478,75.86506800957046,completed
ORD000084,Indore,Annapurna,"83 Main Road, behind big tree, Annapurna, Indore",22.726170117278187,75.86810052706731,completed
ORD000085,Indore,Chhatripura,"Room 39, Garden Complex, gali mein, Chhatripura, Indore",22.712331861103632,75.8688449442401,successful
ORD000086,Indore,MG Road,"Flat 143, Sunshine Apartments, opposite mall, MG Road, Indore",22.730851110838934,75.86747444354998,successful
ORD000087,Indore,Sudama Nagar,"57 First Road, ke samne police station, Sudama Nagar, Indore",22.71002981950852,75.86765103639645,successful
ORD000088,Indore,Chhatripura,"Flat 83, Mountain Apartments, peeche dukaan, Chhatripura, Indore",22.71515906861064,75.87146611977462,completed
ORD000089,Indore,Rajendra Nagar,"Building 58, Rajendra Nagar, near temple, Rajendra Nagar, Indore",22.731580705989582,75.88451669043855,completed
ORD000090,Indore,Palasia,"31 Main Road, Palasia, Indore",22.72728628183484,75.86990432542649,successful
ORD000091,Indore,Rajendra Nagar,"Shop 18, Big Market, samne school, Rajendra Nagar, Indore",22.739122667582492,75.88101451807123,delivered
ORD000092,Indore,Rajendra Nagar,"House 185, Rajendra Nagar Area, near bus stop, Rajendra Nagar, Indore",22.7354288224911,75.88270946324239,delivered
ORD000093,Indore,Bengali Square,"Room 157, Ocean Complex, dukaan ke piche, Bengali Square, Indore",22.73053921074794,75.87931838021704,successful
ORD000094,Indore,Rajendra Nagar,"House 180, Rajendra Nagar Area, Rajendra Nagar, Indore",22.729678215142222,75.88088186631137,successful
ORD000095,Indore,AB Road,"House 38, AB Road Area, ke samne police station, AB Road, Indore",22.721348107350934,75.87019300427315,successful
ORD000096,Indore,New Palasia,"Building 58, New Palasia, opposite mall, New Palasia, Indore",22.722158773005283,75.8678040724677,completed
ORD000097,Indore,New Palasia,"Shop 143, Big Market, dukaan ke piche, New Palasia, Indore",22.72613380807386,75.8715201330617,completed
ORD000098,Indore,Sudama Nagar,"187 Second Road, behind petrol pump, Sudama Nagar, Indore",22.709623896225946,75.85936125083974,delivered
ORD000099,Indore,Sudama Nagar,"House 51, Sudama Nagar Area, peeche dukaan, Sudama Nagar, Indore",22.714871525467515,75.86773675072202,successful
ORD000100,Indore,Annapurna,"164/5, Golden Society, ke peeche bada ped, Annapurna, Indore",22.725946858197197,75.86370353074142,successful
ORD000101,Indore,Bengali Square,"Building 198, Bengali Square, Bengali Square, Indore",22.729707965991825,75.88183257206883,delivered
ORD000102,Indore,Rajendra Nagar,"183 Second Road, dukaan ke piche, Rajendra Nagar, Indore",22.73902927693292,75.88593822717675,delivered
ORD000103,Indore,MG Road,"House 37, MG Road Area, samne school, MG Road, Indore",22.73102619150657,75.87362493704576,completed
ORD000104,Indore,Sudama Nagar,"31 Fifth Road, Sudama Nagar, Indore",22.713751030760438,75.86469747638644,successful
ORD000105,Indore,Annapurna,"House 171, Annapurna Area, gali mein, Annapurna, Indore",22.724662214473877,75.86312410769442,completed
ORD000106,Indore,Chhatripura,"25 Fourth Road, opposite police station, Chhatripura, Indore",22.716407021497336,75.8655725485387,successful
ORD000107,Indore,New Palasia,"10 Third Road, gali mein, New Palasia, Indore",22.72057509377996,75.8706419474843,delivered
ORD000108,Indore,Sudama Nagar,"House 83, Sudama Nagar Area, tapri ke paas, Sudama Nagar, Indore",22.715707008059972,75.86521381323216,completed
ORD000109,Indore,New Palasia,"Building 187, New Palasia, New Palasia, Indore",22.72448071800969,75.87038420139615,completed
ORD000110,Indore,Annapurna,"Room 75, Sunshine Complex, Annapurna, Indore",22.729680384293214,75.86290148580412,completed
ORD000111,Indore,Palasia,"House 125, Palasia Area, ke samne police station, Palasia, Indore",22.727889991042968,75.8766444199275,successful
ORD000112,Indore,New Palasia,"Building 20, New Palasia, gali mein, New Palasia, Indore",22.719620579466284,75.86867996717721,delivered
ORD000113,Indore,Annapurna,"Room 121, Sunshine Complex, gali mein, Annapurna, Indore",22.72577379351664,75.86325211549129,successful
ORD000114,Indore,New Palasia,"House 5, New Palasia Area, near bus stop, New Palasia, Indore",22.725478798874146,75.87348178305905,delivered
ORD000115,Indore,AB Road,"Flat 41, Ocean Apartments, AB Road, Indore",22.720804456511207,75.87846143030553,completed
ORD000116,Indore,Palasia,"Room 147, Park Complex, tapri ke paas, Palasia, Indore",22.725511939446875,75.87650660633533,delivered
ORD000117,Indore,Chhatripura,"Flat 53, Garden Apartments, dukaan ke piche, Chhatripura, Indore",22.709724460042636,75.86618643338005,completed
ORD000118,Indore,Palasia,"House 143, Palasia Area, Palasia, Indore",22.722229664335448,75.87229589198469,delivered
ORD000119,Indore,Vijay Nagar,"Building 103, Vijay Nagar, behind hospital, Vijay Nagar, Indore",22.71965217498713,75.88175706425501,delivered
ORD000120,Indore,MG Road,"Shop 147, Local Market, tapri ke paas, MG Road, Indore",22.730765987038257,75.87258457449765,completed
ORD000121,Indore,Palasia,"160/2, White Society, Palasia, Indore",22.72144357515516,75.87113008577185,successful
ORD000122,Indore,MG Road,"Room 98, Mountain Complex, MG Road, Indore",22.728379406938544,75.86721624382339,successful
ORD000123,Indore,Annapurna,"107 First Road, Annapurna, Indore",22.7238680508994,75.86439010247989,delivered
ORD000124,Indore,Annapurna,"Flat 59, Mountain Apartments, Annapurna, Indore",22.725307877223173,75.86960210836352,delivered
ORD000125,Indore,Palasia,"House 136, Palasia Area, peeche dukaan, Palasia, Indore",22.721047284711116,75.8685364348277,delivered
ORD000126,Indore,Sudama Nagar,"136 Fourth Road, tapri ke paas, Sudama Nagar, Indore",22.717117044757384,75.85903465584292,completed
ORD000127,Indore,Annapurna,"House 58, Annapurna Area, Annapurna, Indore",22.72733310779905,75.86551781020937,delivered
ORD000128,Indore,Annapurna,"Room 184, Moonlight Complex, near market, Annapurna, Indore",22.726272732285842,75.86654237160107,delivered
ORD000129,Indore,Annapurna,"40/11, Red Society, opposite bank, Annapurna, Indore",22.72801434608031,75.86842309143096,completed
ORD000130,Indore,Palasia,"81 First Road, opposite school, Palasia, Indore",22.72141229386617,75.87644150998972,delivered
ORD000131,Indore,Sudama Nagar,"Building 99, Sudama Nagar, opposite school, Sudama Nagar, Indore",22.709985306455764,75.86570473710063,completed
ORD000132,Indore,MG Road,"Building 181, MG Road, paas mandir, MG Road, Indore",22.729408604735106,75.8754520354846,completed
ORD000133,Indore,AB Road,"Shop 124, Old Market, paas mandir, AB Road, Indore",22.720034995457553,75.87694489598964,completed
ORD000134,Indore,Sudama Nagar,"Flat 5, Park Apartments, tapri ke paas, Sudama Nagar, Indore",22.714312873577484,75.8632185250688,completed
ORD000135,Indore,Annapurna,"Building 96, Annapurna, ke paas chai tapri, Annapurna, Indore",22.72969259349138,75.86292036723972,completed
ORD000136,Indore,New Palasia,"Building 52, New Palasia, tapri ke paas, New Palasia, Indore",22.723645712460844,75.87258143402413,delivered
ORD000137,Indore,Rajendra Nagar,"Flat 37, Garden Apartments, near bus stop, Rajendra Nagar, Indore",22.734534730405038,75.88663131488828,completed
ORD000138,Indore,MG Road,"Shop 149, Old Market, MG Road, Indore",22.731261136776933,75.87237249645828,successful
ORD000139,Indore,MG Road,"House 162, MG Road Area, tapri ke paas, MG Road, Indore",22.72923699880741,75.8744607552661,successful
ORD000140,Indore,AB Road,"Room 146, Park Complex, behind petrol pump, AB Road, Indore",22.71669142151944,75.87462085901369,successful
ORD000141,Indore,MG Road,"Building 124, MG Road, MG Road, Indore",22.724046367927727,75.86731091647525,delivered
ORD000142,Indore,Vijay Nagar,"House 118, Vijay Nagar Area, near bus stop, Vijay Nagar, Indore",22.71760950427967,75.87870351365429,delivered
ORD000143,Indore,Palasia,"Room 29, Park Complex, Palasia, Indore",22.72842102600654,75.87155626644993,delivered
ORD000144,Indore,Vijay Nagar,"41 First Road, ke samne police station, Vijay Nagar, Indore",22.72364518952806,75.87665416248606,delivered
ORD000145,Indore,MG Road,"Room 30, Sunshine Complex, near temple, MG Road, Indore",22.729149406901094,75.86698239183379,completed
ORD000146,Indore,Palasia,"Building 29, Palasia, Palasia, Indore",22.720146664659076,75.87154641787853,delivered
ORD000147,Indore,Chhatripura,"Flat 6, Sunshine Apartments, opposite mall, Chhatripura, Indore",22.71725914209817,75.87141798049817,successful
ORD000148,Indore,Palasia,"Flat 63, Moonlight Apartments, opposite police station, Palasia, Indore",22.72836740210307,75.87002412959129,completed
ORD000149,Indore,Sudama Nagar,"House 49, Sudama Nagar Area, ke paas chai tapri, Sudama Nagar, Indore",22.715107984392493,75.8678787384463,completed
ORD000150,Indore,Sudama Nagar,"Shop 179, Big Market, ke peeche bada ped, Sudama Nagar, Indore",22.719276622548698,75.85809354195996,successful
ORD000151,Indore,Palasia,"Room 147, Garden Complex, Palasia, Indore",22.722606894358,75.8764066773954,successful
ORD000152,Indore,Rajendra Nagar,"House 22, Rajendra Nagar Area, Rajendra Nagar, Indore",22.729879099383393,75.87844192858816,completed
ORD000153,Indore,Vijay Nagar,"Flat 62, River Apartments, ke peeche bada ped, Vijay Nagar, Indore",22.720078731211682,75.88047491704573,completed
ORD000154,Indore,Annapurna,"Flat 30, Sunshine Apartments, gali mein, Annapurna, Indore",22.727876099408743,75.86501279469863,successful
ORD000155,Indore,Bengali Square,"Room 161, River Complex, ke paas chai tapri, Bengali Square, Indore",22.732153447930216,75.88099182939855,completed
ORD000156,Indore,Palasia,"Room 187, Sunshine Complex, near chai tapri, Palasia, Indore",22.724887074620145,75.86829240778948,delivered
ORD000157,Indore,New Palasia,"Flat 8, Garden Apartments, behind big tree, New Palasia, Indore",22.724764225383513,75.87172568353887,completed
ORD000158,Indore,MG Road,"House 55, MG Road Area, paas mandir, MG Road, Indore",22.73055085595582,75.87235910987542,delivered
ORD000159,Indore,Bengali Square,"36/16, Silver Society, opposite police station, Bengali Square, Indore",22.727463825237542,75.87631990016813,successful
ORD000160,Indore,Chhatripura,"Building 94, Chhatripura, near temple, Chhatripura, Indore",22.71542910064779,75.86994733582428,successful
ORD000161,Indore,Bengali Square,"Shop 64, Central Market, peeche dukaan, Bengali Square, Indore",22.735239742519003,75.87779671586706,completed
ORD000162,Indore,AB Road,"28 First Road, AB Road, Indore",22.716307875860043,75.87172973998634,successful
ORD000163,Indore,Rajendra Nagar,"18/7, Silver Society, gali mein, Rajendra Nagar, Indore",22.738094426193534,75.88759048013651,successful
ORD000164,Indore,Annapurna,"Shop 161, Old Market, behind big tree, Annapurna, Indore",22.72957121179571,75.86011039187798,completed
ORD000165,Indore,Vijay Nagar,"Shop 30, Main Market, opposite mall, Vijay Nagar, Indore",22.71734005661656,75.88047164913259,successful
ORD000166,Indore,MG Road,"83 Fourth Road, MG Road, Indore",22.72198885866367,75.86838650717034,delivered
ORD000167,Indore,New Palasia,"81 Fourth Road, peeche dukaan, New Palasia, Indore",22.72640336020602,75.87199812925297,completed
ORD000168,Indore,Chhatripura,"105 Fifth Road, tapri ke paas, Chhatripura, Indore",22.708675658548724,75.86503194829366,delivered
ORD000169,Indore,Annapurna,"Flat 95, Ocean Apartments, Annapurna, Indore",22.73075593215755,75.86895090679347,successful
ORD000170,Indore,Vijay Nagar,"21 Fourth Road, Vijay Nagar, Indore",22.72356016629877,75.88215557924683,delivered
ORD000171,Indore,Sudama Nagar,"Shop 70, Local Market, behind petrol pump, Sudama Nagar, Indore",22.71728730566668,75.86465819753414,successful
ORD000172,Indore,Bengali Square,"45/19, White Society, Bengali Square, Indore",22.73531288403846,75.88000687463925,completed
ORD000173,Indore,AB Road,"House 164, AB Road Area, ke peeche bada ped, AB Road, Indore",22.723039525185857,75.87841478923956,successful
ORD000174,Indore,Rajendra Nagar,"Shop 112, Big Market, tapri ke paas, Rajendra Nagar, Indore",22.732528437759797,75.88164072468307,completed
ORD000175,Indore,Bengali Square,"Building 184, Bengali Square, samne school, Bengali Square, Indore",22.735516597068205,75.87903655483905,completed
ORD000176,Indore,Chhatripura,"Shop 98, Central Market, Chhatripura, Indore",22.71690133430716,75.867604419881,delivered
ORD000177,Indore,Sudama Nagar,"Shop 42, Old Market, near chai tapri, Sudama Nagar, Indore",22.712567638718436,75.86101585251477,successful
ORD000178,Indore,New Palasia,"Building 78, New Palasia, New Palasia, Indore",22.725025084958794,75.87013316971124,successful
ORD000179,Indore,Annapurna,"House 39, Annapurna Area, Annapurna, Indore",22.726272831475374,75.86804577121349,successful
ORD000180,Indore,New Palasia,"131/3, Golden Society, opposite police station, New Palasia, Indore",22.72304785166385,75.864845773399,delivered
ORD000181,Indore,MG Road,"178/20, Red Society, MG Road, Indore",22.723012167719034,75.86811594306134,delivered
ORD000182,Indore,AB Road,"House 53, AB Road Area, near market, AB Road, Indore",22.716312985006343,75.87608568596202,delivered
ORD000183,Indore,Annapurna,"67 Main Road, Annapurna, Indore",22.730914488985825,75.86649808063179,delivered
ORD000184,Indore,MG Road,"Flat 129, River Apartments, behind petrol pump, MG Road, Indore",22.72644469876606,75.87100597590594,completed
ORD000185,Indore,MG Road,"House 151, MG Road Area, ke peeche bada ped, MG Road, Indore",22.723140119164963,75.86840586155787,successful
ORD000186,Indore,New Palasia,"Building 122, New Palasia, gali mein, New Palasia, Indore",22.71922059007581,75.87215769660065,completed
ORD000187,Indore,Annapurna,"127 Fifth Road, behind big tree, Annapurna, Indore",22.73145943208343,75.86367388396245,delivered
ORD000188,Indore,Chhatripura,"129 Fourth Road, behind hospital, Chhatripura, Indore",22.717459042960613,75.86960932500926,successful
ORD000189,Indore,Annapurna,"Flat 169, Star Apartments, near market, Annapurna, Indore",22.729943426814184,75.86471608545928,successful
ORD000190,Indore,Annapurna,"132 Third Road, Annapurna, Indore",22.726988884514245,75.86327983200246,delivered
ORD000191,Indore,Sudama Nagar,"Building 108, Sudama Nagar, ke paas chai tapri, Sudama Nagar, Indore",22.718118268607775,75.86126108104156,completed
ORD000192,Indore,Palasia,"63 Main Road, ke peeche bada ped, Palasia, Indore",22.728044812022443,75.87018233393157,completed
ORD000193,Indore,Chhatripura,"Room 161, Mountain Complex, near market, Chhatripura, Indore",22.710722329451986,75.87069301056485,completed
ORD000194,Indore,Vijay Nagar,"Flat 52, Ocean Apartments, opposite police station, Vijay Nagar, Indore",22.716132396989256,75.87716956585963,completed
ORD000195,Indore,New Palasia,"House 103, New Palasia Area, samne school, New Palasia, Indore",22.72038792058469,75.86622069997445,completed
ORD000196,Indore,MG Road,"House 68, MG Road Area, MG Road, Indore",22.723664762201373,75.87586356576816,successful
ORD000197,Indore,Chhatripura,"Room 25, Ocean Complex, near market, Chhatripura, Indore",22.71377253181841,75.87165004624384,successful
ORD000198,Indore,Chhatripura,"Building 31, Chhatripura, behind dukaan, Chhatripura, Indore",22.71259563296957,75.864244152387,successful
ORD000199,Indore,Chhatripura,"Room 141, Ocean Complex, near market, Chhatripura, Indore",22.71259130647206,75.86809958303256,delivered
ORD000200,Indore,Vijay Nagar,"Building 121, Vijay Nagar, samne school, Vijay Nagar, Indore",22.717976739144387,75.8787253654005,delivered
ORD000201,Indore,Annapurna,"House 171, Annapurna Area, Annapurna, Indore",22.730559417584676,75.86689851256392,successful
ORD000202,Indore,Annapurna,"Flat 166, Park Apartments, near chai tapri, Annapurna, Indore",22.72492650538363,75.8675924373015,successful
ORD000203,Indore,Palasia,"188/4, Red Society, opposite mall, Palasia, Indore",22.721035937757723,75.87458062682589,completed
ORD000204,Indore,Rajendra Nagar,"Flat 35, Garden Apartments, near bus stop, Rajendra Nagar, Indore",22.731203434096134,75.87935523633776,delivered
ORD000205,Indore,Sudama Nagar,"House 169, Sudama Nagar Area, near bus stop, Sudama Nagar, Indore",22.713348757073124,75.86509737928723,successful
ORD000206,Indore,Vijay Nagar,"Flat 178, River Apartments, ke samne police station, Vijay Nagar, Indore",22.71631520816678,75.87815953872914,delivered
ORD000207,Indore,New Palasia,"Room 117, Park Complex, New Palasia, Indore",22.72676959953524,75.86589547985504,completed
ORD000208,Indore,Sudama Nagar,"Building 86, Sudama Nagar, Sudama Nagar, Indore",22.713489800879465,75.86518700415056,delivered
ORD000209,Indore,Palasia,"Room 53, River Complex, ke peeche bada ped, Palasia, Indore",22.72053653195903,75.87217010672136,completed
ORD000210,Indore,AB Road,"182/17, Silver Society, near market, AB Road, Indore",22.714709631599774,75.87317043174201,delivered
ORD000211,Indore,Bengali Square,"102/7, Golden Society, opposite school, Bengali Square, Indore",22.73242993661692,75.87953294069281,successful
ORD000212,Indore,New Palasia,"Room 121, Sunshine Complex, gali mein, New Palasia, Indore",22.724746473153782,75.87075768907157,completed
ORD000213,Indore,Palasia,"Room 127, Ocean Complex, opposite bank, Palasia, Indore",22.72467196426037,75.87064526710729,successful
ORD000214,Indore,AB Road,"106/6, Blue Society, AB Road, Indore",22.716836065778587,75.87649101281268,successful
ORD000215,Indore,Annapurna,"152 Second Road, opposite police station, Annapurna, Indore",22.724069586295602,75.86099677756548,successful
ORD000216,Indore,Rajendra Nagar,"Flat 138, Star Apartments, ke paas chai tapri, Rajendra Nagar, Indore",22.736913941766105,75.88532979988686,successful
ORD000217,Indore,Annapurna,"159/9, White Society, opposite mall, Annapurna, Indore",22.729721244248648,75.86699449997893,successful
ORD000218,Indore,AB Road,"Flat 86, Garden Apartments, near chai tapri, AB Road, Indore",22.723447592078355,75.87822668355523,successful
